RoomsCount;TotalArea;FloorType;WallType;RepairType;BuildingAge;BalconyBlockPresence;ElevatorPresence;BanksCount;BarsCount;KindergartensCount;FillingStationsCount;CafesCount;CinemasCount;SubwayStationcCount;ClothingStoresCount;PublicTransportStopsCount;CulturalParksCount;PizzeriasCount;ChildsClinicsCount;PostOfficesCount;DentalClinicsCount;GroceryStoresCount;ShoppingMallsCount;UniversitiesCount;SchoolsCount;Value
4;74,7;Не первый и не последний;Панельные;Евроремонт;40;Да;Да;23;11;14;3;10;1;1;14;4;2;3;6;4;31;23;13;4;9;4500000
1;31,2;Последний;Панельные;Евроремонт;40;Да;Да;17;10;14;3;7;2;1;15;4;2;3;3;3;30;23;13;4;9;2750000
3;62,7;Не первый и не последний;Панельные;Евроремонт;40;Да;Да;2;2;7;2;0;0;0;4;9;0;1;3;2;8;9;2;1;5;3600000
3;61;Не первый и не последний;Панельные;Косметический ремонт;40;Да;Нет;9;2;12;0;2;0;0;7;13;5;1;9;2;14;22;3;0;9;3400000
3;58;Не первый и не последний;Панельные;Косметический ремонт;40;Да;Да;2;4;5;2;0;0;0;2;3;1;3;1;0;2;10;5;18;1;3100000
4;75;Не первый и не последний;Панельные;Косметический ремонт;40;Да;Да;4;1;12;3;0;0;0;3;6;0;1;1;2;3;13;1;0;5;3680000
4;80;Не первый и не последний;Панельные;Косметический ремонт;40;Да;Да;4;1;12;3;0;0;0;3;6;0;1;1;2;3;13;1;0;5;3800000
3;62;Первый;Панельные;Косметический ремонт;40;Да;Да;16;9;13;3;6;2;1;16;4;2;3;3;4;28;22;13;4;9;3650000
3;61;Не первый и не последний;Панельные;Косметический ремонт;40;Да;Да;49;16;12;1;18;0;3;20;8;2;1;4;4;26;26;11;6;12;4299000
5;108;Не первый и не последний;Панельные;Косметический ремонт;40;Да;Нет;49;16;12;1;18;0;3;20;8;2;1;4;4;26;26;11;6;12;6300000
3;63;Не первый и не последний;Панельные;Без ремонта;41;Да;Да;7;3;11;5;0;1;0;11;7;1;2;3;3;6;17;6;0;8;3600000
3;60;Не первый и не последний;Панельные;Без ремонта;41;Да;Да;15;7;9;4;8;2;1;25;7;1;4;4;2;14;19;10;0;5;4200000
1;29,2;Первый;Панельные;Без ремонта;41;Нет;Нет;3;1;9;3;0;0;0;1;4;0;1;3;2;2;10;1;0;5;1550000
4;71,3;Не первый и не последний;Кирпичные;Евроремонт;41;Да;Да;3;0;4;0;0;0;0;2;3;3;1;3;2;4;3;1;0;1;4450000
1;31,9;Последний;Панельные;Евроремонт;41;Да;Да;16;6;12;0;8;2;1;20;7;1;3;3;3;12;17;9;14;6;2850000
1;29;Первый;Панельные;Евроремонт;41;Нет;Да;2;3;9;0;1;0;0;6;11;0;1;7;2;8;18;4;7;8;1900000
1;29;Последний;Панельные;Евроремонт;41;Да;Нет;3;1;9;3;0;0;0;1;4;0;1;3;2;2;10;1;0;5;1780000
2;44,6;Последний;Кирпичные;Косметический ремонт;41;Да;Нет;1;1;8;0;1;0;0;1;7;2;0;3;1;6;12;0;1;4;2300000
2;45;Последний;Кирпичные;Косметический ремонт;41;Да;Нет;1;1;8;0;1;0;0;1;7;2;0;3;1;6;12;0;1;4;2300000
2;45;Последний;Кирпичные;Косметический ремонт;41;Да;Нет;1;1;8;0;1;0;0;1;7;2;0;3;1;6;12;0;1;4;2300000
3;60;Не первый и не последний;Панельные;Косметический ремонт;41;Да;Да;3;0;5;3;1;1;0;5;3;0;1;3;2;4;14;5;0;7;3400000
2;44;Первый;Панельные;Косметический ремонт;41;Нет;Нет;3;1;10;3;0;0;0;1;3;0;1;2;1;2;10;1;0;6;2650000
3;58,1;Не первый и не последний;Панельные;Косметический ремонт;41;Да;Нет;3;1;9;3;0;0;0;1;3;0;1;1;1;2;10;1;0;6;2800000
3;59;Не первый и не последний;Панельные;Косметический ремонт;41;Да;Нет;4;1;4;3;0;0;0;1;3;0;0;2;2;6;11;2;0;4;2890000
3;60,8;Не первый и не последний;Панельные;Косметический ремонт;41;Да;Да;4;1;4;3;0;0;0;1;3;0;0;2;2;6;11;2;0;4;2800000
3;70,2;Не первый и не последний;Панельные;Косметический ремонт;41;Да;Да;7;2;11;4;1;0;0;4;11;5;0;5;1;11;17;1;0;5;4050000
1;29,3;Последний;Панельные;Косметический ремонт;41;Да;Нет;3;1;10;3;0;0;0;1;4;0;1;3;2;2;10;1;0;5;1550000
3;65,2;Не первый и не последний;Смешанные;Косметический ремонт;41;Да;Нет;7;4;11;5;0;1;0;11;7;1;2;4;3;6;20;6;0;7;3560000
1;27;Не первый и не последний;Кирпичные;Без ремонта;42;Нет;Нет;6;3;13;0;1;1;0;6;8;3;2;5;2;6;18;2;0;4;1400000
1;30;Не первый и не последний;Панельные;Без ремонта;42;Да;Нет;6;2;4;5;1;0;0;7;6;2;1;10;3;12;14;5;7;9;1900000
1;29,1;Первый;Панельные;Без ремонта;42;Нет;Нет;1;2;6;1;0;0;0;1;2;1;1;1;1;4;6;3;0;3;1380000
5;119,6;Не первый и не последний;Кирпичные;Дизайнерский ремонт;42;Да;Да;38;50;8;4;57;4;1;16;10;3;2;5;3;19;10;7;12;3;10200000
3;58,5;Последний;Панельные;Дизайнерский ремонт;42;Да;Нет;4;1;6;1;0;0;0;2;3;0;0;2;2;7;13;2;0;4;2650000
2;41,1;Последний;Кирпичные;Евроремонт;42;Да;Да;1;1;9;1;1;0;0;2;8;2;0;4;2;6;16;2;0;4;2990000
3;59;Не первый и не последний;Кирпичные;Евроремонт;42;Да;Да;38;50;8;4;57;4;1;16;10;3;2;5;3;19;10;7;12;3;4600000
5;120;Не первый и не последний;Кирпичные;Евроремонт;42;Да;Да;38;50;8;4;57;4;1;16;10;3;2;5;3;19;10;7;12;3;9900000
1;29,7;Не первый и не последний;Панельные;Евроремонт;42;Да;Да;14;4;14;1;4;1;1;11;7;2;3;4;2;12;21;9;14;7;2650000
2;47,1;Первый;Панельные;Евроремонт;42;Да;Да;5;4;4;2;0;1;0;8;8;0;1;0;1;2;13;1;1;4;2800000
2;43;Не первый и не последний;Панельные;Евроремонт;42;Да;Да;10;3;14;1;0;1;0;5;13;3;1;3;3;4;17;3;0;7;3250000
1;33;Не первый и не последний;Кирпичные;Косметический ремонт;42;Нет;Нет;38;50;8;4;57;4;1;16;10;3;2;5;3;19;10;7;12;3;2950000
2;41,7;Не первый и не последний;Кирпичные;Косметический ремонт;42;Нет;Нет;1;0;3;0;0;0;0;1;1;1;0;2;1;3;2;1;0;2;1650000
1;29,6;Не первый и не последний;Панельные;Косметический ремонт;42;Да;Да;13;4;8;4;15;3;1;24;9;2;5;3;2;18;15;3;1;6;2700000
3;62;Первый;Панельные;Косметический ремонт;42;Да;Да;31;12;11;3;9;3;2;18;7;0;3;2;4;28;25;13;7;10;3500000
2;46;Первый;Панельные;Косметический ремонт;42;Нет;Нет;10;3;6;0;11;0;0;10;5;0;0;1;3;10;14;1;30;5;2700000
4;74;Не первый и не последний;Панельные;Косметический ремонт;42;Да;Да;10;3;6;0;11;0;0;10;5;0;0;1;3;10;14;1;30;5;4438000
2;43;Не первый и не последний;Панельные;Косметический ремонт;42;Да;Нет;4;2;11;3;0;1;0;1;11;3;2;2;1;3;13;3;0;5;2340000
3;68;Не первый и не последний;Панельные;Косметический ремонт;42;Да;Да;4;2;11;3;0;1;0;1;11;3;2;2;1;3;13;3;0;5;3400000
2;43,9;Первый;Панельные;Косметический ремонт;42;Нет;Нет;1;1;5;1;0;0;0;1;1;1;0;1;1;2;6;3;0;2;2150000
2;46,6;Не первый и не последний;Панельные;Без ремонта;43;Да;Да;4;2;8;3;0;0;0;0;12;0;1;0;1;2;13;3;0;5;2300000
1;31;Не первый и не последний;Панельные;Без ремонта;43;Да;Да;6;0;6;2;2;0;0;3;5;0;0;4;1;5;8;12;0;7;2000000
3;60;Не первый и не последний;Панельные;Без ремонта;43;Да;Да;6;0;5;2;1;0;0;3;6;0;0;3;2;5;7;12;0;6;2960000
1;22;Не первый и не последний;Кирпичные;Евроремонт;43;Да;Нет;4;0;4;2;1;0;0;4;3;0;0;3;2;4;10;7;0;7;1750000
3;75;Не первый и не последний;Кирпичные;Евроремонт;43;Да;Нет;1;3;7;0;0;0;0;4;4;0;0;1;3;3;10;1;0;3;4080000
1;30;Не первый и не последний;Панельные;Евроремонт;43;Да;Да;5;6;9;3;3;0;0;4;6;2;2;7;3;11;15;7;1;6;3000000
2;46;Не первый и не последний;Панельные;Евроремонт;43;Да;Да;6;0;5;2;1;0;0;3;6;0;0;3;2;5;7;12;0;6;3500000
1;28,6;Не первый и не последний;Панельные;Евроремонт;43;Да;Нет;1;4;7;2;0;1;0;7;6;0;2;1;1;4;9;3;0;3;1950000
3;60,5;Последний;Панельные;Евроремонт;43;Да;Да;13;4;8;4;15;3;1;24;9;2;4;3;1;17;14;3;1;6;4390000
2;42;Не первый и не последний;Панельные;Евроремонт;43;Да;Да;6;0;8;3;1;0;0;3;5;0;0;3;2;5;9;12;0;7;3050000
2;37,1;Не первый и не последний;Кирпичные;Косметический ремонт;43;Да;Нет;12;3;7;3;1;0;0;11;5;0;1;10;1;11;11;4;1;8;2250000
2;45,4;Не первый и не последний;Кирпичные;Косметический ремонт;43;Да;Нет;12;3;7;3;1;0;0;11;5;0;1;10;1;11;11;4;1;8;2850000
2;51,2;Первый;Кирпичные;Косметический ремонт;43;Да;Да;25;7;11;6;22;1;2;15;10;3;2;9;1;32;20;7;19;4;3199000
1;34;Первый;Кирпичные;Косметический ремонт;43;Да;Да;55;24;15;0;33;2;3;64;8;4;5;5;3;38;26;16;24;14;3050000
3;57,1;Не первый и не последний;Панельные;Косметический ремонт;43;Да;Да;23;9;12;2;8;2;2;19;9;2;3;3;4;36;24;15;7;10;4200000
3;58;Не первый и не последний;Панельные;Косметический ремонт;43;Да;Нет;23;9;12;2;8;2;2;19;9;2;3;3;4;36;24;15;7;10;4100000
2;44;Не первый и не последний;Панельные;Косметический ремонт;43;Да;Нет;2;2;7;0;0;0;0;2;9;0;0;3;2;6;5;0;0;6;2300000
1;29;Не первый и не последний;Панельные;Косметический ремонт;43;Да;Нет;0;0;1;2;0;0;0;0;2;0;0;0;1;2;2;1;0;2;1820000
2;45;Не первый и не последний;Панельные;Косметический ремонт;43;Да;Да;13;4;8;4;15;3;1;24;9;2;4;3;1;17;14;3;1;6;3650000
2;44;Первый;Панельные;Без ремонта;44;Да;Да;2;4;6;0;0;0;0;2;10;0;1;3;2;6;8;0;0;6;2200000
3;56,9;Не первый и не последний;Панельные;Без ремонта;44;Да;Нет;2;4;7;0;0;0;0;2;11;0;1;3;2;6;7;0;0;7;2820000
3;60;Не первый и не последний;Панельные;Без ремонта;44;Да;Да;24;8;9;6;26;1;1;15;9;3;4;9;1;30;18;7;20;4;3950000
1;31;Не первый и не последний;Кирпичные;Евроремонт;44;Да;Нет;4;0;5;2;1;1;0;3;3;0;0;3;2;4;11;6;0;7;2100000
3;60,2;Не первый и не последний;Кирпичные;Евроремонт;44;Да;Да;15;3;5;2;2;0;0;14;6;1;2;6;2;10;8;4;0;10;4300000
2;42,6;Не первый и не последний;Панельные;Евроремонт;44;Да;Да;5;2;11;1;2;0;0;5;12;4;0;8;2;12;21;3;0;6;3330000
1;31,1;Последний;Панельные;Евроремонт;44;Да;Да;5;2;9;1;2;0;0;4;12;3;0;5;2;9;20;3;0;6;2500000
2;42;Не первый и не последний;Панельные;Евроремонт;44;Да;Да;5;2;9;1;2;0;0;4;12;3;0;5;2;9;20;3;0;6;2800000
2;44,2;Не первый и не последний;Панельные;Евроремонт;44;Да;Нет;0;1;4;1;0;0;0;5;3;0;0;1;1;0;4;0;0;1;2750000
2;44;Первый;Панельные;Евроремонт;44;Нет;Нет;2;0;4;0;0;0;0;0;9;1;1;0;2;0;11;1;0;4;2200000
1;30,3;Первый;Панельные;Евроремонт;44;Нет;Нет;23;11;13;3;9;2;2;18;8;2;3;4;4;35;25;15;7;12;2599000
2;45;Не первый и не последний;Панельные;Евроремонт;44;Да;Нет;18;9;12;0;15;0;2;21;13;3;0;6;3;25;22;7;36;7;3500000
3;57,9;Последний;Панельные;Евроремонт;44;Да;Нет;4;2;8;3;0;0;0;1;10;0;1;0;1;2;14;3;0;5;2850000
3;59,4;Не первый и не последний;Панельные;Евроремонт;44;Да;Да;2;4;9;0;0;0;0;2;12;0;1;3;2;7;8;0;0;7;3300000
3;60,1;Первый;Панельные;Евроремонт;44;Да;Да;2;4;6;0;0;0;0;2;10;0;1;3;2;6;8;0;0;6;2800000
2;42,8;Первый;Панельные;Евроремонт;44;Нет;Нет;6;0;7;3;2;0;0;3;4;0;0;4;1;7;10;10;0;7;3000000
3;62;Не первый и не последний;Кирпичные;Косметический ремонт;44;Да;Нет;16;6;12;2;7;2;1;26;7;1;4;3;2;11;18;10;12;7;4800000
1;30;Не первый и не последний;Кирпичные;Косметический ремонт;44;Да;Да;4;0;5;2;1;1;0;3;3;0;0;3;2;4;11;6;0;7;1900000
4;60,7;Не первый и не последний;Кирпичные;Косметический ремонт;44;Да;Нет;8;4;14;3;0;1;0;4;10;3;1;3;2;5;20;3;0;7;2950000
3;58,1;Не первый и не последний;Кирпичные;Косметический ремонт;44;Да;Да;37;20;13;2;22;0;1;16;5;0;0;7;3;22;21;9;4;11;4200000
2;41;Не первый и не последний;Кирпичные;Косметический ремонт;44;Да;Да;3;1;2;2;0;0;0;3;4;1;1;1;1;3;4;0;0;1;2300000
3;65;Не первый и не последний;Панельные;Косметический ремонт;44;Да;Нет;16;7;11;0;14;0;1;19;11;3;0;2;3;21;21;3;36;5;4050000
4;69,7;Первый;Панельные;Косметический ремонт;44;Да;Да;3;0;5;4;1;1;0;4;3;0;1;3;1;4;9;5;0;6;3675000
4;74,8;Первый;Панельные;Косметический ремонт;44;Да;Да;4;0;5;5;2;1;0;3;3;0;0;3;1;4;11;5;0;5;3100000
3;62,3;Не первый и не последний;Панельные;Косметический ремонт;44;Да;Да;4;0;5;5;2;0;0;2;3;0;0;3;1;7;10;5;0;5;3300000
2;45;Не первый и не последний;Панельные;Косметический ремонт;44;Да;Да;18;9;12;0;15;0;2;21;13;3;0;6;3;25;22;7;36;7;3380000
2;44;Не первый и не последний;Панельные;Косметический ремонт;44;Да;Да;10;2;7;0;15;0;0;10;4;1;0;1;2;13;18;1;36;5;3160000
2;43,7;Последний;Панельные;Косметический ремонт;44;Да;Да;2;4;9;0;0;0;0;2;12;0;1;3;2;7;8;0;0;7;2550000
3;60;Не первый и не последний;Панельные;Косметический ремонт;44;Да;Нет;5;0;6;4;2;0;0;3;3;0;0;4;1;6;10;8;0;6;3099000
1;30;Последний;Панельные;Косметический ремонт;44;Да;Нет;6;0;8;3;1;0;0;3;5;0;0;4;2;6;9;12;0;7;1960000
4;70,3;Не первый и не последний;Панельные;Косметический ремонт;44;Да;Да;6;0;8;3;1;0;0;3;6;0;0;3;2;5;8;12;0;7;3850000
2;42,5;Не первый и не последний;Панельные;Без ремонта;45;Да;Да;12;4;13;2;3;1;1;10;6;1;2;5;1;13;20;7;0;4;3100000
3;64,5;Не первый и не последний;Панельные;Без ремонта;45;Да;Да;6;4;8;2;0;1;0;7;8;1;2;0;2;4;15;3;1;5;3100000
3;63,3;Не первый и не последний;Панельные;Без ремонта;45;Да;Да;5;4;8;3;0;1;0;7;8;1;2;0;2;3;15;3;1;5;3100000
1;20;Первый;Кирпичные;Евроремонт;45;Нет;Нет;8;1;5;2;5;0;0;3;5;0;1;0;3;5;14;4;12;5;1620000
3;61;Первый;Кирпичные;Евроремонт;45;Нет;Нет;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;1;2600000
2;42;Не первый и не последний;Кирпичные;Евроремонт;45;Да;Да;3;1;4;2;0;0;0;1;6;0;0;0;1;1;8;0;1;3;2849000
2;44,5;Не первый и не последний;Панельные;Евроремонт;45;Да;Нет;4;0;5;5;2;0;0;2;3;0;0;3;1;6;10;6;0;7;2850000
1;29,4;Последний;Панельные;Евроремонт;45;Да;Нет;5;0;5;5;2;0;0;2;4;0;0;5;1;6;10;5;0;5;2050000
1;29;Первый;Панельные;Евроремонт;45;Нет;Нет;3;1;5;0;0;1;0;3;8;1;2;1;2;1;12;2;0;4;2250000
1;20,4;Не первый и не последний;Кирпичные;Косметический ремонт;45;Нет;Нет;8;1;5;2;5;0;0;3;5;0;1;0;3;5;14;4;12;5;1630000
1;31,1;Не первый и не последний;Панельные;Косметический ремонт;45;Да;Да;2;2;6;3;0;0;0;3;9;3;0;5;1;9;15;1;0;4;2400000
